% time	cellId	IMSI	RNTI	rsrp	sinr
11.7532	1	1	1	5.4396e-10	1.14677e+06
11.7532	1	2	2	1.07682e-09	2.27013e+06
11.7542	1	1	1	5.4396e-10	1.14677e+06
11.7542	1	2	2	1.07682e-09	2.27013e+06
11.7552	1	1	1	5.4396e-10	1.14677e+06
11.7552	1	2	2	1.07682e-09	2.27013e+06
11.7562	1	1	1	5.4396e-10	1.14677e+06
11.7562	1	2	2	1.07682e-09	2.27013e+06
11.7572	1	1	1	5.4396e-10	1.14677e+06
11.7572	1	2	2	1.07682e-09	2.27013e+06
11.7582	1	1	1	5.4396e-10	1.14677e+06
11.7582	1	2	2	1.07682e-09	2.27013e+06
11.7592	1	1	1	5.4396e-10	1.14677e+06
11.7592	1	2	2	1.07682e-09	2.27013e+06
11.7602	1	1	1	5.4396e-10	1.14677e+06
11.7602	1	2	2	1.07682e-09	2.27013e+06
11.7612	1	1	1	5.4396e-10	1.14677e+06
11.7612	1	2	2	1.07682e-09	2.27013e+06
11.7622	1	1	1	5.4396e-10	1.14677e+06
11.7622	1	2	2	1.07682e-09	2.27013e+06
11.7632	1	1	1	5.4396e-10	1.14677e+06
11.7632	1	2	2	1.07682e-09	2.27013e+06
11.7642	1	1	1	5.4396e-10	1.14677e+06
11.7642	1	2	2	1.07682e-09	2.27013e+06
11.7652	1	1	1	5.4396e-10	1.14677e+06
11.7652	1	2	2	1.07682e-09	2.27013e+06
11.7662	1	1	1	5.4396e-10	1.14677e+06
11.7662	1	2	2	1.07682e-09	2.27013e+06
11.7672	1	1	1	5.4396e-10	1.14677e+06
11.7672	1	2	2	1.07682e-09	2.27013e+06
11.7682	1	1	1	5.4396e-10	1.14677e+06
11.7682	1	2	2	1.07682e-09	2.27013e+06
11.7692	1	1	1	5.4396e-10	1.14677e+06
11.7692	1	2	2	1.07682e-09	2.27013e+06
11.7702	1	1	1	5.4396e-10	1.14677e+06
11.7702	1	2	2	1.07682e-09	2.27013e+06
11.7712	1	1	1	5.4396e-10	1.14677e+06
11.7712	1	2	2	1.07682e-09	2.27013e+06
11.7722	1	1	1	5.4396e-10	1.14677e+06
11.7722	1	2	2	1.07682e-09	2.27013e+06
11.7732	1	1	1	5.4396e-10	1.14677e+06
11.7732	1	2	2	1.07682e-09	2.27013e+06
11.7742	1	1	1	5.4396e-10	1.14677e+06
11.7742	1	2	2	1.07682e-09	2.27013e+06
11.7752	1	1	1	5.4396e-10	1.14677e+06
11.7752	1	2	2	1.07682e-09	2.27013e+06
11.7762	1	1	1	5.4396e-10	1.14677e+06
11.7762	1	2	2	1.07682e-09	2.27013e+06
11.7772	1	1	1	5.4396e-10	1.14677e+06
11.7772	1	2	2	1.07682e-09	2.27013e+06
11.7782	1	1	1	5.4396e-10	1.14677e+06
11.7782	1	2	2	1.07682e-09	2.27013e+06
11.7792	1	1	1	5.4396e-10	1.14677e+06
11.7792	1	2	2	1.07682e-09	2.27013e+06
11.7802	1	1	1	5.4396e-10	1.14677e+06
11.7802	1	2	2	1.07682e-09	2.27013e+06
11.7812	1	1	1	5.4396e-10	1.14677e+06
11.7812	1	2	2	1.07682e-09	2.27013e+06
11.7822	1	1	1	5.4396e-10	1.14677e+06
11.7822	1	2	2	1.07682e-09	2.27013e+06
11.7832	1	1	1	5.4396e-10	1.14677e+06
11.7832	1	2	2	1.07682e-09	2.27013e+06
11.7842	1	1	1	5.4396e-10	1.14677e+06
11.7842	1	2	2	1.07682e-09	2.27013e+06
11.7852	1	1	1	5.4396e-10	1.14677e+06
11.7852	1	2	2	1.07682e-09	2.27013e+06
11.7862	1	1	1	5.4396e-10	1.14677e+06
11.7862	1	2	2	1.07682e-09	2.27013e+06
11.7872	1	1	1	5.4396e-10	1.14677e+06
11.7872	1	2	2	1.07682e-09	2.27013e+06
11.7882	1	1	1	5.4396e-10	1.14677e+06
11.7882	1	2	2	1.07682e-09	2.27013e+06
11.7892	1	1	1	5.4396e-10	1.14677e+06
11.7892	1	2	2	1.07682e-09	2.27013e+06
11.7902	1	1	1	5.4396e-10	1.14677e+06
11.7902	1	2	2	1.07682e-09	2.27013e+06
11.7912	1	1	1	5.4396e-10	1.14677e+06
11.7912	1	2	2	1.07682e-09	2.27013e+06
11.7922	1	1	1	5.4396e-10	1.14677e+06
11.7922	1	2	2	1.07682e-09	2.27013e+06
11.7932	1	1	1	5.4396e-10	1.14677e+06
11.7932	1	2	2	1.07682e-09	2.27013e+06
11.7942	1	1	1	5.4396e-10	1.14677e+06
11.7942	1	2	2	1.07682e-09	2.27013e+06
11.7952	1	1	1	5.4396e-10	1.14677e+06
11.7952	1	2	2	1.07682e-09	2.27013e+06
11.7962	1	1	1	5.4396e-10	1.14677e+06
11.7962	1	2	2	1.07682e-09	2.27013e+06
11.7972	1	1	1	5.4396e-10	1.14677e+06
11.7972	1	2	2	1.07682e-09	2.27013e+06
11.7982	1	1	1	5.4396e-10	1.14677e+06
11.7982	1	2	2	1.07682e-09	2.27013e+06
11.7992	1	1	1	5.4396e-10	1.14677e+06
11.7992	1	2	2	1.07682e-09	2.27013e+06
11.8002	1	1	1	5.4396e-10	1.14677e+06
11.8002	1	2	2	1.07682e-09	2.27013e+06
11.8012	1	1	1	5.4396e-10	1.14677e+06
11.8012	1	2	2	1.07682e-09	2.27013e+06
11.8022	1	1	1	5.4396e-10	1.14677e+06
11.8022	1	2	2	1.07682e-09	2.27013e+06
11.8032	1	1	1	5.4396e-10	1.14677e+06
11.8032	1	2	2	1.07682e-09	2.27013e+06
11.8042	1	1	1	5.4396e-10	1.14677e+06
11.8042	1	2	2	1.07682e-09	2.27013e+06
11.8052	1	1	1	5.4396e-10	1.14677e+06
11.8052	1	2	2	1.07682e-09	2.27013e+06
11.8062	1	1	1	5.4396e-10	1.14677e+06
11.8062	1	2	2	1.07682e-09	2.27013e+06
11.8072	1	1	1	5.4396e-10	1.14677e+06
11.8072	1	2	2	1.07682e-09	2.27013e+06
11.8082	1	1	1	5.4396e-10	1.14677e+06
11.8082	1	2	2	1.07682e-09	2.27013e+06
11.8092	1	1	1	5.4396e-10	1.14677e+06
11.8092	1	2	2	1.07682e-09	2.27013e+06
11.8102	1	1	1	5.4396e-10	1.14677e+06
11.8102	1	2	2	1.07682e-09	2.27013e+06
11.8112	1	1	1	5.4396e-10	1.14677e+06
11.8112	1	2	2	1.07682e-09	2.27013e+06
11.8122	1	1	1	5.4396e-10	1.14677e+06
11.8122	1	2	2	1.07682e-09	2.27013e+06
11.8132	1	1	1	5.4396e-10	1.14677e+06
11.8132	1	2	2	1.07682e-09	2.27013e+06
11.8142	1	1	1	5.4396e-10	1.14677e+06
11.8142	1	2	2	1.07682e-09	2.27013e+06
11.8152	1	1	1	5.4396e-10	1.14677e+06
11.8152	1	2	2	1.07682e-09	2.27013e+06
11.8162	1	1	1	5.4396e-10	1.14677e+06
11.8162	1	2	2	1.07682e-09	2.27013e+06
11.8172	1	1	1	5.4396e-10	1.14677e+06
11.8172	1	2	2	1.07682e-09	2.27013e+06
11.8182	1	1	1	5.4396e-10	1.14677e+06
11.8182	1	2	2	1.07682e-09	2.27013e+06
11.8192	1	1	1	5.4396e-10	1.14677e+06
11.8192	1	2	2	1.07682e-09	2.27013e+06
11.8202	1	1	1	5.4396e-10	1.14677e+06
11.8202	1	2	2	1.07682e-09	2.27013e+06
11.8212	1	1	1	5.4396e-10	1.14677e+06
11.8212	1	2	2	1.07682e-09	2.27013e+06
11.8222	1	1	1	5.4396e-10	1.14677e+06
11.8222	1	2	2	1.07682e-09	2.27013e+06
11.8232	1	1	1	5.4396e-10	1.14677e+06
11.8232	1	2	2	1.07682e-09	2.27013e+06
11.8242	1	1	1	5.4396e-10	1.14677e+06
11.8242	1	2	2	1.07682e-09	2.27013e+06
11.8252	1	1	1	5.4396e-10	1.14677e+06
11.8252	1	2	2	1.07682e-09	2.27013e+06
11.8262	1	1	1	5.4396e-10	1.14677e+06
11.8262	1	2	2	1.07682e-09	2.27013e+06
11.8272	1	1	1	5.4396e-10	1.14677e+06
11.8272	1	2	2	1.07682e-09	2.27013e+06
11.8282	1	1	1	5.4396e-10	1.14677e+06
11.8282	1	2	2	1.07682e-09	2.27013e+06
11.8292	1	1	1	5.4396e-10	1.14677e+06
11.8292	1	2	2	1.07682e-09	2.27013e+06
11.8302	1	1	1	5.4396e-10	1.14677e+06
11.8302	1	2	2	1.07682e-09	2.27013e+06
11.8312	1	1	1	5.4396e-10	1.14677e+06
11.8312	1	2	2	1.07682e-09	2.27013e+06
11.8322	1	1	1	5.4396e-10	1.14677e+06
11.8322	1	2	2	1.07682e-09	2.27013e+06
11.8332	1	1	1	5.4396e-10	1.14677e+06
11.8332	1	2	2	1.07682e-09	2.27013e+06
11.8342	1	1	1	5.4396e-10	1.14677e+06
11.8342	1	2	2	1.07682e-09	2.27013e+06
11.8352	1	1	1	5.4396e-10	1.14677e+06
11.8352	1	2	2	1.07682e-09	2.27013e+06
11.8362	1	1	1	5.4396e-10	1.14677e+06
11.8362	1	2	2	1.07682e-09	2.27013e+06
11.8372	1	1	1	5.4396e-10	1.14677e+06
11.8372	1	2	2	1.07682e-09	2.27013e+06
11.8382	1	1	1	5.4396e-10	1.14677e+06
11.8382	1	2	2	1.07682e-09	2.27013e+06
11.8392	1	1	1	5.4396e-10	1.14677e+06
11.8392	1	2	2	1.07682e-09	2.27013e+06
11.8402	1	1	1	5.4396e-10	1.14677e+06
11.8402	1	2	2	1.07682e-09	2.27013e+06
11.8412	1	1	1	5.4396e-10	1.14677e+06
11.8412	1	2	2	1.07682e-09	2.27013e+06
11.8422	1	1	1	5.4396e-10	1.14677e+06
11.8422	1	2	2	1.07682e-09	2.27013e+06
11.8432	1	1	1	5.4396e-10	1.14677e+06
11.8432	1	2	2	1.07682e-09	2.27013e+06
11.8442	1	1	1	5.4396e-10	1.14677e+06
11.8442	1	2	2	1.07682e-09	2.27013e+06
11.8452	1	1	1	5.4396e-10	1.14677e+06
11.8452	1	2	2	1.07682e-09	2.27013e+06
11.8462	1	1	1	5.4396e-10	1.14677e+06
11.8462	1	2	2	1.07682e-09	2.27013e+06
11.8472	1	1	1	5.4396e-10	1.14677e+06
11.8472	1	2	2	1.07682e-09	2.27013e+06
11.8482	1	1	1	5.4396e-10	1.14677e+06
11.8482	1	2	2	1.07682e-09	2.27013e+06
11.8492	1	1	1	5.4396e-10	1.14677e+06
11.8492	1	2	2	1.07682e-09	2.27013e+06
11.8502	1	1	1	5.4396e-10	1.14677e+06
11.8502	1	2	2	1.07682e-09	2.27013e+06
11.8512	1	1	1	5.4396e-10	1.14677e+06
11.8512	1	2	2	1.07682e-09	2.27013e+06
11.8522	1	1	1	5.4396e-10	1.14677e+06
11.8522	1	2	2	1.07682e-09	2.27013e+06
11.8532	1	1	1	5.4396e-10	1.14677e+06
11.8532	1	2	2	1.07682e-09	2.27013e+06
11.8542	1	1	1	5.4396e-10	1.14677e+06
11.8542	1	2	2	1.07682e-09	2.27013e+06
11.8552	1	1	1	5.4396e-10	1.14677e+06
11.8552	1	2	2	1.07682e-09	2.27013e+06
11.8562	1	1	1	5.4396e-10	1.14677e+06
11.8562	1	2	2	1.07682e-09	2.27013e+06
11.8572	1	1	1	5.4396e-10	1.14677e+06
11.8572	1	2	2	1.07682e-09	2.27013e+06
11.8582	1	1	1	5.4396e-10	1.14677e+06
11.8582	1	2	2	1.07682e-09	2.27013e+06
11.8592	1	1	1	5.4396e-10	1.14677e+06
11.8592	1	2	2	1.07682e-09	2.27013e+06
11.8602	1	1	1	5.4396e-10	1.14677e+06
11.8602	1	2	2	1.07682e-09	2.27013e+06
11.8612	1	1	1	5.4396e-10	1.14677e+06
11.8612	1	2	2	1.07682e-09	2.27013e+06
11.8622	1	1	1	5.4396e-10	1.14677e+06
11.8622	1	2	2	1.07682e-09	2.27013e+06
11.8632	1	1	1	5.4396e-10	1.14677e+06
11.8632	1	2	2	1.07682e-09	2.27013e+06
11.8642	1	1	1	5.4396e-10	1.14677e+06
11.8642	1	2	2	1.07682e-09	2.27013e+06
11.8652	1	1	1	5.4396e-10	1.14677e+06
11.8652	1	2	2	1.07682e-09	2.27013e+06
11.8662	1	1	1	5.4396e-10	1.14677e+06
11.8662	1	2	2	1.07682e-09	2.27013e+06
11.8672	1	1	1	5.4396e-10	1.14677e+06
11.8672	1	2	2	1.07682e-09	2.27013e+06
11.8682	1	1	1	5.4396e-10	1.14677e+06
11.8682	1	2	2	1.07682e-09	2.27013e+06
11.8692	1	1	1	5.4396e-10	1.14677e+06
11.8692	1	2	2	1.07682e-09	2.27013e+06
11.8702	1	1	1	5.4396e-10	1.14677e+06
11.8702	1	2	2	1.07682e-09	2.27013e+06
11.8712	1	1	1	5.4396e-10	1.14677e+06
11.8712	1	2	2	1.07682e-09	2.27013e+06
11.8722	1	1	1	5.4396e-10	1.14677e+06
11.8722	1	2	2	1.07682e-09	2.27013e+06
11.8732	1	1	1	5.4396e-10	1.14677e+06
11.8732	1	2	2	1.07682e-09	2.27013e+06
11.8742	1	1	1	5.4396e-10	1.14677e+06
11.8742	1	2	2	1.07682e-09	2.27013e+06
11.8752	1	1	1	5.4396e-10	1.14677e+06
11.8752	1	2	2	1.07682e-09	2.27013e+06
11.8762	1	1	1	5.4396e-10	1.14677e+06
11.8762	1	2	2	1.07682e-09	2.27013e+06
11.8772	1	1	1	5.4396e-10	1.14677e+06
11.8772	1	2	2	1.07682e-09	2.27013e+06
11.8782	1	1	1	5.4396e-10	1.14677e+06
11.8782	1	2	2	1.07682e-09	2.27013e+06
11.8792	1	1	1	5.4396e-10	1.14677e+06
11.8792	1	2	2	1.07682e-09	2.27013e+06
11.8802	1	1	1	5.4396e-10	1.14677e+06
11.8802	1	2	2	1.07682e-09	2.27013e+06
11.8812	1	1	1	5.4396e-10	1.14677e+06
11.8812	1	2	2	1.07682e-09	2.27013e+06
11.8822	1	1	1	5.4396e-10	1.14677e+06
11.8822	1	2	2	1.07682e-09	2.27013e+06
11.8832	1	1	1	5.4396e-10	1.14677e+06
11.8832	1	2	2	1.07682e-09	2.27013e+06
11.8842	1	1	1	5.4396e-10	1.14677e+06
11.8842	1	2	2	1.07682e-09	2.27013e+06
11.8852	1	1	1	5.4396e-10	1.14677e+06
11.8852	1	2	2	1.07682e-09	2.27013e+06
11.8862	1	1	1	5.4396e-10	1.14677e+06
11.8862	1	2	2	1.07682e-09	2.27013e+06
11.8872	1	1	1	5.4396e-10	1.14677e+06
11.8872	1	2	2	1.07682e-09	2.27013e+06
11.8882	1	1	1	5.4396e-10	1.14677e+06
11.8882	1	2	2	1.07682e-09	2.27013e+06
11.8892	1	1	1	5.4396e-10	1.14677e+06
11.8892	1	2	2	1.07682e-09	2.27013e+06
11.8902	1	1	1	5.4396e-10	1.14677e+06
11.8902	1	2	2	1.07682e-09	2.27013e+06
11.8912	1	1	1	5.4396e-10	1.14677e+06
11.8912	1	2	2	1.07682e-09	2.27013e+06
11.8922	1	1	1	5.4396e-10	1.14677e+06
11.8922	1	2	2	1.07682e-09	2.27013e+06
11.8932	1	1	1	5.4396e-10	1.14677e+06
11.8932	1	2	2	1.07682e-09	2.27013e+06
11.8942	1	1	1	5.4396e-10	1.14677e+06
11.8942	1	2	2	1.07682e-09	2.27013e+06
11.8952	1	1	1	5.4396e-10	1.14677e+06
11.8952	1	2	2	1.07682e-09	2.27013e+06
11.8962	1	1	1	5.4396e-10	1.14677e+06
11.8962	1	2	2	1.07682e-09	2.27013e+06
11.8972	1	1	1	5.4396e-10	1.14677e+06
11.8972	1	2	2	1.07682e-09	2.27013e+06
11.8982	1	1	1	5.4396e-10	1.14677e+06
11.8982	1	2	2	1.07682e-09	2.27013e+06
11.8992	1	1	1	5.4396e-10	1.14677e+06
11.8992	1	2	2	1.07682e-09	2.27013e+06
11.9002	1	1	1	5.4396e-10	1.14677e+06
11.9002	1	2	2	1.07682e-09	2.27013e+06
11.9012	1	1	1	5.4396e-10	1.14677e+06
11.9012	1	2	2	1.07682e-09	2.27013e+06
11.9022	1	1	1	5.4396e-10	1.14677e+06
11.9022	1	2	2	1.07682e-09	2.27013e+06
11.9032	1	1	1	5.4396e-10	1.14677e+06
11.9032	1	2	2	1.07682e-09	2.27013e+06
11.9042	1	1	1	5.4396e-10	1.14677e+06
11.9042	1	2	2	1.07682e-09	2.27013e+06
11.9052	1	1	1	5.4396e-10	1.14677e+06
11.9052	1	2	2	1.07682e-09	2.27013e+06
11.9062	1	1	1	5.4396e-10	1.14677e+06
11.9062	1	2	2	1.07682e-09	2.27013e+06
11.9072	1	1	1	5.4396e-10	1.14677e+06
11.9072	1	2	2	1.07682e-09	2.27013e+06
11.9082	1	1	1	5.4396e-10	1.14677e+06
11.9082	1	2	2	1.07682e-09	2.27013e+06
11.9092	1	1	1	5.4396e-10	1.14677e+06
11.9092	1	2	2	1.07682e-09	2.27013e+06
11.9102	1	1	1	5.4396e-10	1.14677e+06
11.9102	1	2	2	1.07682e-09	2.27013e+06
11.9112	1	1	1	5.4396e-10	1.14677e+06
11.9112	1	2	2	1.07682e-09	2.27013e+06
11.9122	1	1	1	5.4396e-10	1.14677e+06
11.9122	1	2	2	1.07682e-09	2.27013e+06
11.9132	1	1	1	5.4396e-10	1.14677e+06
11.9132	1	2	2	1.07682e-09	2.27013e+06
11.9142	1	1	1	5.4396e-10	1.14677e+06
11.9142	1	2	2	1.07682e-09	2.27013e+06
11.9152	1	1	1	5.4396e-10	1.14677e+06
11.9152	1	2	2	1.07682e-09	2.27013e+06
11.9162	1	1	1	5.4396e-10	1.14677e+06
11.9162	1	2	2	1.07682e-09	2.27013e+06
11.9172	1	1	1	5.4396e-10	1.14677e+06
11.9172	1	2	2	1.07682e-09	2.27013e+06
11.9182	1	1	1	5.4396e-10	1.14677e+06
11.9182	1	2	2	1.07682e-09	2.27013e+06
11.9192	1	1	1	5.4396e-10	1.14677e+06
11.9192	1	2	2	1.07682e-09	2.27013e+06
11.9202	1	1	1	5.4396e-10	1.14677e+06
11.9202	1	2	2	1.07682e-09	2.27013e+06
11.9212	1	1	1	5.4396e-10	1.14677e+06
11.9212	1	2	2	1.07682e-09	2.27013e+06
11.9222	1	1	1	5.4396e-10	1.14677e+06
11.9222	1	2	2	1.07682e-09	2.27013e+06
11.9232	1	1	1	5.4396e-10	1.14677e+06
11.9232	1	2	2	1.07682e-09	2.27013e+06
11.9242	1	1	1	5.4396e-10	1.14677e+06
11.9242	1	2	2	1.07682e-09	2.27013e+06
11.9252	1	1	1	5.4396e-10	1.14677e+06
11.9252	1	2	2	1.07682e-09	2.27013e+06
11.9262	1	1	1	5.4396e-10	1.14677e+06
11.9262	1	2	2	1.07682e-09	2.27013e+06
11.9272	1	1	1	5.4396e-10	1.14677e+06
11.9272	1	2	2	1.07682e-09	2.27013e+06
11.9282	1	1	1	5.4396e-10	1.14677e+06
11.9282	1	2	2	1.07682e-09	2.27013e+06
11.9292	1	1	1	5.4396e-10	1.14677e+06
11.9292	1	2	2	1.07682e-09	2.27013e+06
11.9302	1	1	1	5.4396e-10	1.14677e+06
11.9302	1	2	2	1.07682e-09	2.27013e+06
11.9312	1	1	1	5.4396e-10	1.14677e+06
11.9312	1	2	2	1.07682e-09	2.27013e+06
11.9322	1	1	1	5.4396e-10	1.14677e+06
11.9322	1	2	2	1.07682e-09	2.27013e+06
11.9332	1	1	1	5.4396e-10	1.14677e+06
11.9332	1	2	2	1.07682e-09	2.27013e+06
11.9342	1	1	1	5.4396e-10	1.14677e+06
11.9342	1	2	2	1.07682e-09	2.27013e+06
11.9352	1	1	1	5.4396e-10	1.14677e+06
11.9352	1	2	2	1.07682e-09	2.27013e+06
11.9362	1	1	1	5.4396e-10	1.14677e+06
11.9362	1	2	2	1.07682e-09	2.27013e+06
11.9372	1	1	1	5.4396e-10	1.14677e+06
11.9372	1	2	2	1.07682e-09	2.27013e+06
11.9382	1	1	1	5.4396e-10	1.14677e+06
11.9382	1	2	2	1.07682e-09	2.27013e+06
11.9392	1	1	1	5.4396e-10	1.14677e+06
11.9392	1	2	2	1.07682e-09	2.27013e+06
11.9402	1	1	1	5.4396e-10	1.14677e+06
11.9402	1	2	2	1.07682e-09	2.27013e+06
11.9412	1	1	1	5.4396e-10	1.14677e+06
11.9412	1	2	2	1.07682e-09	2.27013e+06
11.9422	1	1	1	5.4396e-10	1.14677e+06
11.9422	1	2	2	1.07682e-09	2.27013e+06
11.9432	1	1	1	5.4396e-10	1.14677e+06
11.9432	1	2	2	1.07682e-09	2.27013e+06
11.9442	1	1	1	5.4396e-10	1.14677e+06
11.9442	1	2	2	1.07682e-09	2.27013e+06
11.9452	1	1	1	5.4396e-10	1.14677e+06
11.9452	1	2	2	1.07682e-09	2.27013e+06
11.9462	1	1	1	5.4396e-10	1.14677e+06
11.9462	1	2	2	1.07682e-09	2.27013e+06
11.9472	1	1	1	5.4396e-10	1.14677e+06
11.9472	1	2	2	1.07682e-09	2.27013e+06
11.9482	1	1	1	5.4396e-10	1.14677e+06
11.9482	1	2	2	1.07682e-09	2.27013e+06
11.9492	1	1	1	5.4396e-10	1.14677e+06
11.9492	1	2	2	1.07682e-09	2.27013e+06
11.9502	1	1	1	5.4396e-10	1.14677e+06
11.9502	1	2	2	1.07682e-09	2.27013e+06
11.9512	1	1	1	5.4396e-10	1.14677e+06
11.9512	1	2	2	1.07682e-09	2.27013e+06
11.9522	1	1	1	5.4396e-10	1.14677e+06
11.9522	1	2	2	1.07682e-09	2.27013e+06
11.9532	1	1	1	5.4396e-10	1.14677e+06
11.9532	1	2	2	1.07682e-09	2.27013e+06
11.9542	1	1	1	5.4396e-10	1.14677e+06
11.9542	1	2	2	1.07682e-09	2.27013e+06
11.9552	1	1	1	5.4396e-10	1.14677e+06
11.9552	1	2	2	1.07682e-09	2.27013e+06
11.9562	1	1	1	5.4396e-10	1.14677e+06
11.9562	1	2	2	1.07682e-09	2.27013e+06
11.9572	1	1	1	5.4396e-10	1.14677e+06
11.9572	1	2	2	1.07682e-09	2.27013e+06
11.9582	1	1	1	5.4396e-10	1.14677e+06
11.9582	1	2	2	1.07682e-09	2.27013e+06
11.9592	1	1	1	5.4396e-10	1.14677e+06
11.9592	1	2	2	1.07682e-09	2.27013e+06
11.9602	1	1	1	5.4396e-10	1.14677e+06
11.9602	1	2	2	1.07682e-09	2.27013e+06
11.9612	1	1	1	5.4396e-10	1.14677e+06
11.9612	1	2	2	1.07682e-09	2.27013e+06
11.9622	1	1	1	5.4396e-10	1.14677e+06
11.9622	1	2	2	1.07682e-09	2.27013e+06
11.9632	1	1	1	5.4396e-10	1.14677e+06
11.9632	1	2	2	1.07682e-09	2.27013e+06
11.9642	1	1	1	5.4396e-10	1.14677e+06
11.9642	1	2	2	1.07682e-09	2.27013e+06
11.9652	1	1	1	5.4396e-10	1.14677e+06
11.9652	1	2	2	1.07682e-09	2.27013e+06
11.9662	1	1	1	5.4396e-10	1.14677e+06
11.9662	1	2	2	1.07682e-09	2.27013e+06
11.9672	1	1	1	5.4396e-10	1.14677e+06
11.9672	1	2	2	1.07682e-09	2.27013e+06
11.9682	1	1	1	5.4396e-10	1.14677e+06
11.9682	1	2	2	1.07682e-09	2.27013e+06
11.9692	1	1	1	5.4396e-10	1.14677e+06
11.9692	1	2	2	1.07682e-09	2.27013e+06
11.9702	1	1	1	5.4396e-10	1.14677e+06
11.9702	1	2	2	1.07682e-09	2.27013e+06
11.9712	1	1	1	5.4396e-10	1.14677e+06
11.9712	1	2	2	1.07682e-09	2.27013e+06
11.9722	1	1	1	5.4396e-10	1.14677e+06
11.9722	1	2	2	1.07682e-09	2.27013e+06
11.9732	1	1	1	5.4396e-10	1.14677e+06
11.9732	1	2	2	1.07682e-09	2.27013e+06
11.9742	1	1	1	5.4396e-10	1.14677e+06
11.9742	1	2	2	1.07682e-09	2.27013e+06
11.9752	1	1	1	5.4396e-10	1.14677e+06
11.9752	1	2	2	1.07682e-09	2.27013e+06
11.9762	1	1	1	5.4396e-10	1.14677e+06
11.9762	1	2	2	1.07682e-09	2.27013e+06
11.9772	1	1	1	5.4396e-10	1.14677e+06
11.9772	1	2	2	1.07682e-09	2.27013e+06
11.9782	1	1	1	5.4396e-10	1.14677e+06
11.9782	1	2	2	1.07682e-09	2.27013e+06
11.9792	1	1	1	5.4396e-10	1.14677e+06
11.9792	1	2	2	1.07682e-09	2.27013e+06
11.9802	1	1	1	5.4396e-10	1.14677e+06
11.9802	1	2	2	1.07682e-09	2.27013e+06
11.9812	1	1	1	5.4396e-10	1.14677e+06
11.9812	1	2	2	1.07682e-09	2.27013e+06
11.9822	1	1	1	5.4396e-10	1.14677e+06
11.9822	1	2	2	1.07682e-09	2.27013e+06
11.9832	1	1	1	5.4396e-10	1.14677e+06
11.9832	1	2	2	1.07682e-09	2.27013e+06
11.9842	1	1	1	5.4396e-10	1.14677e+06
11.9842	1	2	2	1.07682e-09	2.27013e+06
11.9852	1	1	1	5.4396e-10	1.14677e+06
11.9852	1	2	2	1.07682e-09	2.27013e+06
11.9862	1	1	1	5.4396e-10	1.14677e+06
11.9862	1	2	2	1.07682e-09	2.27013e+06
11.9872	1	1	1	5.4396e-10	1.14677e+06
11.9872	1	2	2	1.07682e-09	2.27013e+06
11.9882	1	1	1	5.4396e-10	1.14677e+06
11.9882	1	2	2	1.07682e-09	2.27013e+06
11.9892	1	1	1	5.4396e-10	1.14677e+06
11.9892	1	2	2	1.07682e-09	2.27013e+06
11.9902	1	1	1	5.4396e-10	1.14677e+06
11.9902	1	2	2	1.07682e-09	2.27013e+06
11.9912	1	1	1	5.4396e-10	1.14677e+06
11.9912	1	2	2	1.07682e-09	2.27013e+06
11.9922	1	1	1	5.4396e-10	1.14677e+06
11.9922	1	2	2	1.07682e-09	2.27013e+06
11.9932	1	1	1	5.4396e-10	1.14677e+06
11.9932	1	2	2	1.07682e-09	2.27013e+06
11.9942	1	1	1	5.4396e-10	1.14677e+06
11.9942	1	2	2	1.07682e-09	2.27013e+06
11.9952	1	1	1	5.4396e-10	1.14677e+06
11.9952	1	2	2	1.07682e-09	2.27013e+06
11.9962	1	1	1	5.4396e-10	1.14677e+06
11.9962	1	2	2	1.07682e-09	2.27013e+06
11.9972	1	1	1	5.4396e-10	1.14677e+06
11.9972	1	2	2	1.07682e-09	2.27013e+06
11.9982	1	1	1	5.4396e-10	1.14677e+06
11.9982	1	2	2	1.07682e-09	2.27013e+06
11.9992	1	1	1	5.4396e-10	1.14677e+06
11.9992	1	2	2	1.07682e-09	2.27013e+06
12.0002	1	1	1	5.4396e-10	1.14677e+06
12.0002	1	2	2	1.07682e-09	2.27013e+06
12.0012	1	1	1	5.4396e-10	1.14677e+06
12.0012	1	2	2	1.07682e-09	2.27013e+06
12.0022	1	1	1	5.4396e-10	1.14677e+06
12.0022	1	2	2	1.07682e-09	2.27013e+06
12.0032	1	1	1	5.4396e-10	1.14677e+06
12.0032	1	2	2	1.07682e-09	2.27013e+06
12.0042	1	1	1	5.4396e-10	1.14677e+06
12.0042	1	2	2	1.07682e-09	2.27013e+06
12.0052	1	1	1	5.4396e-10	1.14677e+06
12.0052	1	2	2	1.07682e-09	2.27013e+06
12.0062	1	1	1	5.4396e-10	1.14677e+06
12.0062	1	2	2	1.07682e-09	2.27013e+06
12.0072	1	1	1	5.4396e-10	1.14677e+06
12.0072	1	2	2	1.07682e-09	2.27013e+06
12.0082	1	1	1	5.4396e-10	1.14677e+06
12.0082	1	2	2	1.07682e-09	2.27013e+06
12.0092	1	1	1	5.4396e-10	1.14677e+06
12.0092	1	2	2	1.07682e-09	2.27013e+06
12.0102	1	1	1	5.4396e-10	1.14677e+06
12.0102	1	2	2	1.07682e-09	2.27013e+06
12.0112	1	1	1	5.4396e-10	1.14677e+06
